Time Step,flow-time,Tw,Tavg,Tfilm,,k(Tf),rho(Tf),beta(Tf),mu(Tf),cp(Tf),h(Tf),soc(Tf),nu(Tf),ra(Tf),k,rho,beta,mu,cp,h,soc,nu,ra
0.0,0.0,660,419.9999997555911,539.9999998777955,,0.16571567197827497,1713.8400000762558,0.0003480428089813802,8.777230037174597,1096.4852373142455,0.0,-1.0183704546307126e-09,0.0,116122.17566748115,0.16511432410857801,1713.136525133806,0.00034319414134742433,11.548590447449834,1142.31899596169,0.0,-1.0183704546307126e-09,0.0,90919.6396694336
1.0,5e-05,660,420.0003041824163,540.0001520912082,,0.1657156990382009,1713.8399050950864,0.00034804282742051325,8.777183733854464,1096.485239702902,7531.349481498725,1.2674267345857971e-06,1817.8964395552152,116122.61553742984,0.16511436099771068,1713.13643874073,0.0003431939723013763,11.548605086369435,1142.3190970782566,3765.6747407493617,1.2674267345857971e-06,912.258562609602,90919.34287528189
2.0,0.0001,660,420.0006082767446,540.0003041383723,,0.1657157260685795,1713.839810217656,0.00034804284583950685,8.777137481107152,1096.4852420891261,7524.950180742766,2.534486435716114e-06,1816.3514976553652,116123.05493166795,0.16511439784656057,1713.1363524421215,0.0003431938034394469,11.548619709337457,1142.3191980828958,3762.475090371384,2.534486435716114e-06,911.4832236175602,90919.04640569916
3.0,0.00015,660,420.0009120412531,540.0004560206265,,0.16571575306964875,1713.8397154431293,0.0003480428642385233,8.777091278525402,1096.4852444729395,7518.585203606009,3.8001718879835758e-06,1814.8148415186622,116123.49385404946,0.16511443465545217,1713.1362662372203,0.0003431936347601517,11.54863431648252,1142.319298976502,3759.2926018030053,3.8001718879835758e-06,910.7120427472262,90918.75025807414
4.0,0.00025,660,420.0015185070516,540.0007592535258,,0.1657158069773027,1713.8395262258,0.00034804290097215714,8.776999035077457,1096.485249232751,7505.966541789631,6.327112715117286e-06,1811.7683952304412,116124.37017659946,0.1651145081444222,1713.1360941294708,0.00034319329799041917,11.548663479756396,1142.3195004061365,3752.9832708948175,6.327112715117286e-06,909.1831633867478,90918.15900059891
5.0,0.00045,660,420.0027272864756,540.0013636432378,,0.1657159144236228,1713.8391490866197,0.00034804297418792755,8.776815179727047,1096.485258721886,7481.163019909502,1.1363693648291928e-05,1805.7802223593953,116126.11687790834,0.16511465461931216,1713.1357510935939,0.0003431926267505421,11.548721607078022,1142.3199018686812,3740.58150995475,1.1363693648291928e-05,906.1779570272605,90916.98053853912
6.0,0.0008500000000000001,660,420.005129001419,540.0025645007095,,0.16571612790828677,1713.8383997515575,0.00034804311965980315,8.776449878884172,1096.4852775840825,7433.204665296298,2.1370839245804518e-05,1794.201870178888,116129.58760704244,0.16511494564955884,1713.1350695232125,0.0003431912930447994,11.548837101566399,1142.3206994619695,3716.60233264815,2.1370839245804518e-05,900.3672727570754,90914.63908007041
7.0,0.00165,660,420.0098745821777,540.0049372910888,,0.1657165497369095,1713.8369191303607,0.00034804340709963257,8.775728076050774,1096.4853148866262,7343.254508792217,4.1144092407089756e-05,1772.4854929577812,116136.44633245106,0.16511552070155466,1713.1337228190241,0.00034318865766321563,11.549065315483624,1142.3222751646447,3671.6272543961095,4.1144092407089756e-05,889.4687159137644,90910.0126357084
8.0,0.00325,660,420.0171277168654,540.0085638584327,,0.16571719446242864,1713.834656152338,0.000348043846422005,8.774624874264767,1096.4853719830762,7218.8012909780355,7.136548693911967e-05,1742.4386924712705,116146.93141300665,0.16511639961336233,1713.1316645704246,0.00034318462950952726,11.549414134580518,1142.3246827654996,3609.4006454890177,7.136548693911967e-05,874.3893771765408,90902.9417807965
8.0,0.00325,660,420.0171277168654,540.0085638584327,,0.16571719446242864,1713.834656152338,0.000348043846422005,8.774624874264767,1096.4853719830762,7218.8012909780355,7.136548693911967e-05,1742.4386924712705,116146.93141300665,0.16511639961336233,1713.1316645704246,0.00034318462950952726,11.549414134580518,1142.3246827654996,3609.4006454890177,7.136548693911967e-05,874.3893771765408,90902.9417807965
